hours,block,wl,die,vt
10,254,31,45,17
10,254,31,49,16
10,254,31,54,16
10,254,31,58,16
10,254,31,59,16
10,254,31,64,16
10,254,31,65,17
10,254,31,90,16
10,254,31,91,16
10,254,31,97,16
10,254,31,123,17
10,255,31,58,16
10,259,31,16,16
10,259,31,17,16
10,259,31,23,16
10,259,31,33,16
10,259,31,45,16
10,259,31,49,16
10,259,31,58,16
10,259,31,59,17
10,259,31,64,16
10,259,31,71,16
10,259,31,76,17
10,259,31,90,17
10,259,31,91,17
10,259,31,96,16
10,259,31,97,16
10,259,31,123,17
10,260,31,17,17
10,260,31,45,16
10,260,31,64,16
10,260,31,65,16
10,260,31,71,17
10,260,31,91,17
10,260,31,97,16
10,260,31,123,16
10,261,10,45,16
10,261,31,17,17
10,261,31,23,17
10,261,31,58,16
10,261,31,71,17
10,261,31,90,17
10,261,31,91,16
10,261,31,97,16
10,261,31,123,16
10,262,10,45,16
10,262,31,17,16
10,262,31,58,16
10,262,31,71,16
10,262,31,123,16
10,265,10,45,16
10,265,31,16,16
10,265,31,17,16
10,265,31,23,17
10,265,31,32,16
10,265,31,33,17
10,265,31,45,16
10,265,31,48,16
10,265,31,58,16
10,265,31,59,17
10,265,31,64,16
10,265,31,65,16
10,265,31,71,16
10,265,31,90,16
10,265,31,91,16
10,265,31,96,16
10,265,31,97,16
10,265,31,108,17
10,265,31,122,17
10,265,31,123,17
10,265,31,124,16
10,266,31,16,16
10,266,31,17,16
10,266,31,23,17
10,266,31,33,16
10,266,31,39,16
10,266,31,45,16
10,266,31,49,16
10,266,31,58,16
10,266,31,59,16
10,266,31,64,16
10,266,31,65,16
10,266,31,71,17
10,266,31,90,17
10,266,31,91,16
10,266,31,97,16
10,266,31,108,17
10,266,31,122,16
10,266,31,123,16
10,267,30,58,16
10,267,31,16,16
10,267,31,17,16
10,267,31,23,17
10,267,31,33,16
10,267,31,45,17
10,267,31,49,16
10,267,31,55,17
10,267,31,58,16
10,267,31,65,16
10,267,31,71,17
10,267,31,90,16
10,267,31,91,16
10,267,31,122,17
10,267,31,123,16
10,268,10,45,16
10,268,31,17,16
10,268,31,23,17
10,268,31,58,16
10,268,31,64,16
10,268,31,90,17
10,268,31,91,16
10,268,31,97,16
10,268,31,123,16
10,269,31,16,17
10,269,31,17,16
10,269,31,23,16
10,269,31,58,16
10,269,31,64,16
10,269,31,90,16
10,269,31,123,16
