hours,block,wl,die,vt
9,159,38,0,30
9,159,38,1,30
9,159,38,2,30
9,159,38,3,30
9,159,38,4,30
9,159,38,5,30
9,159,38,6,30
9,159,38,7,19
9,159,38,8,30
9,159,38,15,30
9,159,38,16,19
9,159,38,17,30
9,159,38,18,30
9,159,38,19,30
9,159,38,20,30
9,159,38,21,30
9,159,38,28,30
9,159,38,29,30
9,159,38,30,30
9,159,38,31,30
9,159,38,32,30
9,159,38,33,30
9,159,38,34,30
9,159,38,41,30
9,159,38,42,30
9,159,38,43,30
9,159,38,44,19
9,159,38,45,30
9,159,38,46,30
9,159,38,47,30
9,159,38,54,30
9,159,38,55,30
9,159,38,56,30
9,159,38,57,30
9,159,38,58,30
9,159,38,59,30
9,159,38,60,30
9,159,38,67,30
9,159,38,68,30
9,159,38,69,30
9,159,38,70,30
9,159,38,71,30
9,159,38,72,30
9,159,38,73,30
9,159,38,80,19
9,159,38,81,30
9,159,38,82,30
9,159,38,83,30
9,159,38,84,30
9,159,38,85,30
9,159,38,86,30
9,159,38,93,30
9,159,38,94,30
9,159,38,95,30
9,159,38,96,19
9,159,38,97,30
9,159,38,98,30
9,159,38,99,30
9,159,38,105,30
9,159,38,106,30
9,159,38,107,30
9,159,38,108,30
9,159,38,109,30
9,159,38,110,30
9,159,38,116,30
9,159,38,117,30
9,159,38,118,30
9,159,38,119,30
9,159,38,120,30
9,159,38,121,30
9,159,38,127,30
