hours,block,wl,die,vt
4,262,31,123,16
4,265,10,45,16
4,265,31,16,16
4,265,31,17,16
4,265,31,23,17
4,265,31,32,16
4,265,31,33,17
4,265,31,45,16
4,265,31,48,16
4,265,31,58,16
4,265,31,59,17
4,265,31,64,16
4,265,31,65,16
4,265,31,71,16
4,265,31,90,16
4,265,31,91,16
4,265,31,96,16
4,265,31,97,16
4,265,31,108,17
4,265,31,122,17
4,265,31,123,17
4,265,31,124,16
4,266,31,16,16
4,266,31,17,16
4,266,31,23,17
4,266,31,33,16
4,266,31,39,16
4,266,31,45,16
4,266,31,49,16
4,266,31,58,16
4,266,31,59,16
4,266,31,64,16
4,266,31,65,16
4,266,31,71,17
4,266,31,90,17
4,266,31,91,16
4,266,31,97,16
4,266,31,108,17
4,266,31,122,16
4,266,31,123,16
4,267,30,58,16
4,267,31,16,16
4,267,31,17,16
4,267,31,23,17
4,267,31,33,16
4,267,31,45,17
4,267,31,49,16
4,267,31,55,17
4,267,31,58,16
4,267,31,65,16
4,267,31,71,17
4,267,31,90,16
4,267,31,91,16
4,267,31,122,17
4,267,31,123,16
4,268,10,45,16
4,268,31,17,16
4,268,31,23,17
4,268,31,58,16
4,268,31,64,16
4,268,31,90,17
4,268,31,91,16
4,268,31,97,16
4,268,31,123,16
4,269,31,16,17
4,269,31,17,16
4,269,31,23,16
4,269,31,58,16
4,269,31,64,16
4,269,31,90,16
4,269,31,123,16
