hours,block,wl,die,vt
4,42,31,64,17
4,42,31,65,17
4,42,31,76,16
4,42,31,86,17
4,42,31,90,16
4,42,31,91,17
4,42,31,92,16
4,42,31,93,16
4,42,31,96,16
4,42,31,97,16
4,42,31,108,17
4,42,31,123,16
4,42,31,124,17
4,44,10,45,16
4,44,31,12,16
4,44,31,17,16
4,44,31,23,17
4,44,31,32,16
4,44,31,33,17
4,44,31,45,17
4,44,31,48,17
4,44,31,49,16
4,44,31,54,16
4,44,31,58,16
4,44,31,59,16
4,44,31,61,16
4,44,31,64,17
4,44,31,65,17
4,44,31,71,16
4,44,31,76,17
4,44,31,90,17
4,44,31,91,16
4,44,31,92,17
4,44,31,93,17
4,44,31,96,17
4,44,31,97,16
4,44,31,108,16
4,44,31,122,16
4,44,31,123,16
4,44,31,124,17
4,44,31,125,17
4,45,10,45,16
4,45,36,1,31
4,45,36,2,31
4,45,36,8,31
4,45,36,9,31
4,45,36,13,31
4,45,36,14,31
4,45,36,15,31
4,45,36,23,31
4,45,36,24,31
4,45,36,25,31
4,45,36,31,31
4,45,36,32,31
4,45,36,34,31
4,45,36,35,31
4,45,36,41,31
4,45,36,46,31
4,45,36,47,31
4,45,36,56,31
4,45,36,57,31
4,45,36,63,31
4,45,36,73,31
4,45,36,78,31
4,45,36,79,31
4,45,36,88,31
4,45,36,89,31
4,45,36,94,31
4,45,36,95,31
4,45,36,110,31
4,45,36,111,31
4,45,36,118,31
4,45,36,119,31
4,45,36,120,31
4,45,36,121,31
4,45,36,126,31
4,45,36,127,31
4,45,37,57,31
4,45,37,89,31
4,45,37,121,31
4,45,38,0,30
4,45,38,1,30
4,45,38,2,30
4,45,38,3,30
4,45,38,4,30
4,45,38,5,30
4,45,38,6,30
4,45,38,7,30
4,45,38,8,30
4,45,38,9,30
4,45,38,10,30
4,45,38,11,30
4,45,38,12,30
4,45,38,13,30
4,45,38,14,30
4,45,38,15,30
4,45,38,16,30
4,45,38,17,30
4,45,38,18,30
4,45,38,19,30
4,45,38,20,30
4,45,38,21,30
4,45,38,22,30
4,45,38,23,30
4,45,38,24,30
4,45,38,25,30
4,45,38,26,30
4,45,38,27,30
4,45,38,28,30
4,45,38,29,30
4,45,38,30,30
4,45,38,31,30
4,45,38,32,30
4,45,38,33,30
4,45,38,34,30
4,45,38,35,30
4,45,38,36,30
4,45,38,37,30
4,45,38,38,30
4,45,38,39,30
4,45,38,40,30
4,45,38,41,30
4,45,38,42,30
4,45,38,43,30
4,45,38,44,30
4,45,38,45,30
4,45,38,46,30
4,45,38,47,30
4,45,38,48,30
4,45,38,49,30
4,45,38,50,30
4,45,38,51,30
4,45,38,52,30
4,45,38,53,30
4,45,38,54,30
4,45,38,55,30
4,45,38,56,30
4,45,38,57,30
4,45,38,58,30
4,45,38,59,30
4,45,38,60,30
4,45,38,61,30
4,45,38,62,30
4,45,38,63,30
4,45,38,64,30
4,45,38,65,30
4,45,38,66,30
4,45,38,67,30
4,45,38,68,30
4,45,38,69,30
4,45,38,70,30
4,45,38,71,30
4,45,38,72,30
4,45,38,73,30
4,45,38,74,30
4,45,38,75,30
4,45,38,76,30
4,45,38,77,30
4,45,38,78,30
4,45,38,79,30
4,45,38,80,30
4,45,38,81,30
4,45,38,82,30
4,45,38,83,30
4,45,38,84,30
4,45,38,85,30
4,45,38,86,30
4,45,38,87,30
4,45,38,88,30
4,45,38,89,30
4,45,38,90,30
4,45,38,91,30
4,45,38,92,30
4,45,38,93,30
4,45,38,94,30
4,45,38,95,30
4,45,38,96,30
4,45,38,97,30
4,45,38,98,30
4,45,38,99,30
4,45,38,100,30
4,45,38,101,30
4,45,38,102,30
4,45,38,103,30
4,45,38,104,30
4,45,38,105,30
4,45,38,106,30
4,45,38,107,30
4,45,38,108,30
4,45,38,109,30
4,45,38,110,30
4,45,38,111,30
4,45,38,112,30
4,45,38,113,30
4,45,38,114,30
4,45,38,115,30
4,45,38,116,30
4,45,38,117,30
4,45,38,118,30
4,45,38,119,30
4,45,38,120,30
4,45,38,121,30
4,45,38,122,30
4,45,38,123,30
4,45,38,124,30
4,45,38,125,30
4,45,38,126,30
4,45,38,127,30
4,82,31,58,16
4,88,31,58,16
4,109,31,58,16
4,120,31,58,16
4,122,31,58,16
4,137,31,58,16
4,140,31,58,16
4,141,31,58,16
4,142,31,58,16
4,143,31,58,16
4,153,31,58,16
4,158,31,58,16
4,166,31,58,16
4,171,31,58,16
4,173,31,58,16
4,176,31,16,17
4,176,31,17,16
4,176,31,23,17
4,176,31,33,17
4,176,31,54,17
4,176,31,58,16
4,176,31,59,17
4,176,31,90,17
4,176,31,91,16
4,176,31,97,16
4,176,31,123,16
4,188,31,16,16
4,188,31,17,17
4,188,31,23,16
4,188,31,33,17
4,188,31,45,17
4,188,31,48,16
4,188,31,49,16
4,188,31,54,16
4,188,31,59,17
4,188,31,64,16
4,188,31,65,17
4,188,31,71,17
4,188,31,76,17
4,188,31,90,17
4,188,31,91,16
4,188,31,96,16
4,188,31,97,16
4,188,31,108,17
4,188,31,123,17
4,188,31,124,17
4,201,31,58,16
4,216,10,45,16
4,216,31,16,17
4,216,31,17,16
4,216,31,23,16
4,216,31,33,16
4,216,31,45,17
4,216,31,54,17
4,216,31,58,16
4,216,31,59,17
4,216,31,64,17
4,216,31,65,17
4,216,31,71,17
4,216,31,76,16
4,216,31,90,16
4,216,31,91,17
4,216,31,97,17
4,216,31,108,17
4,216,31,123,16
4,217,31,58,16
4,219,31,58,16
4,222,10,45,16
4,222,31,16,16
4,222,31,17,16
4,222,31,23,16
4,222,31,33,16
4,222,31,45,17
4,222,31,49,17
4,222,31,54,16
4,222,31,58,16
4,222,31,59,17
4,222,31,64,17
4,222,31,65,16
4,222,31,71,16
4,222,31,76,17
4,222,31,90,17
4,222,31,91,16
4,222,31,97,16
4,222,31,108,16
4,222,31,123,16
4,222,31,124,17
4,223,31,16,16
4,223,31,17,16
4,223,31,23,17
4,223,31,33,16
4,223,31,45,16
4,223,31,49,16
4,223,31,54,16
4,223,31,59,17
4,223,31,64,16
4,223,31,65,17
4,223,31,71,16
4,223,31,90,17
4,223,31,91,16
4,223,31,96,17
4,223,31,97,16
4,223,31,108,17
4,223,31,123,16
4,230,31,16,16
4,230,31,17,16
4,230,31,23,16
4,230,31,33,17
4,230,31,45,17
4,230,31,58,16
4,230,31,76,16
4,230,31,91,16
4,230,31,96,17
4,230,31,97,16
4,230,31,123,17
4,231,10,45,16
4,231,31,16,17
4,231,31,17,16
4,231,31,23,17
4,231,31,33,16
4,231,31,48,16
4,231,31,49,17
4,231,31,54,16
4,231,31,58,16
4,231,31,59,17
4,231,31,64,17
4,231,31,90,17
4,231,31,91,17
4,231,31,97,16
4,231,31,123,16
4,234,31,58,16
4,237,31,58,16
4,239,31,16,17
4,239,31,17,16
4,239,31,23,16
4,239,31,33,16
4,239,31,58,16
4,239,31,59,17
4,239,31,64,17
4,239,31,65,16
4,239,31,71,16
4,239,31,90,17
4,239,31,91,16
4,239,31,92,16
4,239,31,97,16
4,239,31,108,16
4,239,31,123,16
4,245,31,58,16
4,246,31,58,16
4,247,31,16,17
4,247,31,17,16
4,247,31,23,16
4,247,31,58,16
4,247,31,64,16
4,247,31,65,17
4,247,31,90,16
4,247,31,91,16
4,247,31,97,16
4,247,31,123,17
4,251,31,58,16
4,252,31,58,16
4,254,31,58,16
4,257,31,16,17
4,257,31,17,16
4,257,31,23,17
4,257,31,45,17
4,257,31,54,16
4,257,31,58,16
4,257,31,90,17
4,257,31,91,17
4,257,31,97,17
4,257,31,123,16
4,264,31,16,16
4,264,31,17,16
4,264,31,54,16
4,264,31,58,16
4,264,31,64,16
4,264,31,71,17
4,264,31,90,17
4,264,31,91,17
4,264,31,97,17
4,264,31,123,16
4,266,31,58,16
4,267,31,58,16
