hours,block,wl,die,vt
4,58,10,102,16
4,58,10,122,16
4,58,10,123,16
4,58,10,124,16
4,58,16,112,16
4,58,25,112,16
4,58,28,17,16
4,58,28,64,16
4,58,28,97,16
4,58,30,64,16
4,58,30,71,17
4,58,31,12,16
4,58,31,16,16
4,58,31,17,16
4,58,31,22,16
4,58,31,23,16
4,58,31,27,16
4,58,31,32,16
4,58,31,33,16
4,58,31,39,16
4,58,31,44,16
4,58,31,45,16
4,58,31,49,16
4,58,31,53,16
4,58,31,54,16
4,58,31,55,16
4,58,31,58,16
4,58,31,59,16
4,58,31,61,16
4,58,31,63,16
4,58,31,64,16
4,58,31,76,16
4,58,31,77,16
4,58,31,86,16
4,58,31,90,16
4,58,31,91,16
4,58,31,92,16
4,58,31,93,16
4,58,31,96,16
4,58,31,97,16
4,58,31,100,16
4,58,31,102,16
4,58,31,103,16
4,58,31,123,16
4,58,31,124,16
4,59,10,12,16
4,59,10,33,16
4,59,10,45,16
4,59,10,59,16
4,59,10,71,16
4,59,10,76,16
4,59,10,102,16
4,59,10,108,16
4,59,10,124,16
4,59,25,121,16
4,59,30,23,16
4,59,30,59,17
4,59,30,64,16
4,59,30,71,17
4,59,31,10,16
4,59,31,12,17
4,59,31,13,16
4,59,31,16,16
4,59,31,17,16
4,59,31,22,16
4,59,31,32,16
4,59,31,33,16
4,59,31,44,16
4,59,31,45,16
4,59,31,48,16
4,59,31,49,16
4,59,31,53,16
4,59,31,54,17
4,59,31,55,16
4,59,31,58,16
4,59,31,59,16
4,59,31,61,17
4,59,31,64,16
4,59,31,65,17
4,59,31,71,16
4,59,31,76,17
4,59,31,86,16
4,59,31,91,16
4,59,31,92,16
4,59,31,93,16
4,59,31,96,16
4,59,31,97,16
4,59,31,103,16
4,59,31,122,16
4,59,31,123,16
4,59,31,124,16
4,59,31,125,16
4,60,10,59,16
4,60,10,61,16
4,60,10,64,16
4,60,10,65,16
4,60,10,93,16
4,60,10,124,16
4,60,16,112,16
4,60,25,121,16
4,60,28,17,16
4,60,28,97,16
4,60,30,58,16
4,60,30,64,17
4,60,30,71,17
4,60,31,1,16
4,60,31,12,16
4,60,31,13,16
4,60,31,16,16
4,60,31,17,16
4,60,31,22,16
4,60,31,23,16
4,60,31,26,16
4,60,31,27,16
4,60,31,39,16
4,60,31,44,16
4,60,31,45,16
4,60,31,48,16
4,60,31,49,16
4,60,31,54,16
4,60,31,58,16
4,60,31,59,16
4,60,31,61,16
4,60,31,63,16
4,60,31,64,16
4,60,31,65,16
4,60,31,76,16
4,60,31,85,16
4,60,31,86,17
4,60,31,90,16
4,60,31,91,17
4,60,31,93,16
4,60,31,95,16
4,60,31,96,17
4,60,31,100,16
4,60,31,103,16
4,60,31,108,16
4,60,31,122,16
4,60,31,123,16
4,60,31,124,16
4,61,10,12,16
4,61,10,27,16
4,61,10,45,16
4,61,10,64,16
4,61,10,65,16
4,61,10,71,16
4,61,10,76,16
4,61,10,108,16
4,61,10,123,16
4,61,25,112,16
4,61,25,121,16
4,61,28,17,16
4,61,28,97,16
4,61,30,58,17
4,61,30,71,16
4,61,31,1,16
4,61,31,12,16
4,61,31,16,16
4,61,31,17,16
4,61,31,23,16
4,61,31,32,16
4,61,31,33,16
4,61,31,39,16
4,61,31,44,16
4,61,31,45,16
4,61,31,48,16
4,61,31,54,16
4,61,31,55,16
4,61,31,59,16
4,61,31,61,16
4,61,31,64,16
4,61,31,65,16
4,61,31,86,17
4,61,31,90,16
4,61,31,91,16
4,61,31,92,16
4,61,31,93,17
4,61,31,96,16
4,61,31,100,16
4,61,31,102,17
4,61,31,103,16
4,61,31,108,16
4,61,31,122,16
4,61,31,123,16
4,61,31,124,16
4,61,31,125,16
4,63,10,12,16
4,63,10,59,16
4,63,10,61,16
4,63,10,65,16
4,63,10,71,16
4,63,10,76,16
4,63,10,97,16
4,63,10,102,16
4,63,10,124,16
4,63,16,112,16
4,63,16,121,16
4,63,28,17,16
4,63,28,64,16
4,63,28,97,16
4,63,30,58,17
4,63,30,71,16
4,63,31,1,16
4,63,31,10,16
4,63,31,12,17
4,63,31,13,16
4,63,31,16,16
4,63,31,17,16
4,63,31,22,16
4,63,31,23,16
4,63,31,27,16
4,63,31,32,16
4,63,31,33,16
4,63,31,39,16
4,63,31,44,16
4,63,31,48,16
4,63,31,49,16
4,63,31,54,16
4,63,31,55,16
4,63,31,59,16
4,63,31,61,16
4,63,31,64,16
4,63,31,71,16
4,63,31,86,17
4,63,31,90,16
4,63,31,91,16
4,63,31,92,16
4,63,31,93,16
4,63,31,96,16
4,63,31,97,17
4,63,31,102,16
4,63,31,103,16
4,63,31,108,16
4,63,31,122,16
4,63,31,123,16
4,63,31,124,16
4,65,10,12,16
4,65,10,45,16
4,65,10,59,16
4,65,10,102,16
4,65,10,124,16
4,65,16,112,16
4,65,28,17,16
4,65,30,64,17
4,65,30,71,17
4,65,31,1,16
4,65,31,10,16
4,65,31,12,16
4,65,31,13,16
4,65,31,16,16
4,65,31,23,16
4,65,31,27,16
4,65,31,33,16
4,65,31,39,16
4,65,31,44,16
4,65,31,45,16
4,65,31,48,16
4,65,31,49,16
4,65,31,53,16
4,65,31,54,16
4,65,31,55,16
4,65,31,58,16
4,65,31,59,16
4,65,31,61,16
4,65,31,63,16
4,65,31,64,16
4,65,31,65,17
4,65,31,71,16
4,65,31,76,16
4,65,31,90,16
4,65,31,91,17
4,65,31,92,16
4,65,31,93,16
4,65,31,96,16
4,65,31,97,16
4,65,31,101,16
4,65,31,102,16
4,65,31,108,16
4,65,31,122,16
4,65,31,124,17
4,65,31,125,16
4,67,10,39,16
4,67,10,44,16
4,67,10,45,16
4,67,10,71,16
4,67,10,76,16
4,67,10,102,16
4,67,10,108,16
4,67,10,123,16
4,67,25,121,16
4,67,28,17,16
4,67,30,39,17
4,67,30,71,17
4,67,31,12,16
4,67,31,13,16
4,67,31,17,16
4,67,31,23,16
4,67,31,27,16
4,67,31,32,16
4,67,31,33,16
4,67,31,39,16
4,67,31,44,16
4,67,31,45,17
4,67,31,48,16
4,67,31,49,16
4,67,31,54,16
4,67,31,55,16
4,67,31,58,16
4,67,31,59,16
4,67,31,61,16
4,67,31,64,16
4,67,31,65,16
4,67,31,71,16
4,67,31,76,16
4,67,31,86,16
4,67,31,90,16
4,67,31,91,16
4,67,31,92,16
4,67,31,93,16
4,67,31,97,16
4,67,31,101,16
4,67,31,102,16
4,67,31,103,16
4,67,31,108,16
4,67,31,122,16
4,67,31,123,16
4,67,31,124,16
4,68,10,44,16
4,68,10,59,16
4,68,10,61,16
4,68,10,64,16
4,68,10,65,16
4,68,10,124,16
4,68,25,121,16
4,68,28,17,16
4,68,28,64,16
4,68,28,97,16
4,68,30,58,16
4,68,30,64,16
4,68,30,71,17
4,68,31,10,16
4,68,31,16,16
4,68,31,17,16
4,68,31,23,16
4,68,31,27,16
4,68,31,32,16
4,68,31,33,16
4,68,31,39,16
4,68,31,44,16
4,68,31,45,17
4,68,31,48,16
4,68,31,54,16
4,68,31,55,16
4,68,31,58,16
4,68,31,59,16
4,68,31,63,16
4,68,31,65,16
4,68,31,71,16
4,68,31,76,16
4,68,31,90,16
4,68,31,92,16
4,68,31,93,16
4,68,31,96,17
4,68,31,100,16
4,68,31,103,16
4,68,31,108,17
4,68,31,109,16
4,68,31,122,16
4,68,31,123,16
4,68,31,124,16
4,68,31,125,16
4,70,10,12,16
4,70,10,39,16
4,70,10,44,16
4,70,10,59,16
4,70,10,64,16
4,70,10,65,16
4,70,10,76,16
4,70,10,97,16
4,70,10,122,16
4,70,10,123,16
4,70,10,124,16
4,70,25,112,16
4,70,25,121,16
4,70,28,17,16
4,70,28,97,16
4,70,30,58,16
4,70,30,71,17
4,70,31,1,16
4,70,31,10,16
4,70,31,13,16
4,70,31,16,16
4,70,31,17,17
4,70,31,23,16
4,70,31,27,16
4,70,31,32,16
4,70,31,39,16
4,70,31,44,16
4,70,31,45,16
4,70,31,48,16
4,70,31,49,16
4,70,31,54,16
4,70,31,55,16
4,70,31,58,16
4,70,31,59,16
4,70,31,61,16
4,70,31,63,16
4,70,31,64,16
4,70,31,65,16
4,70,31,76,16
4,70,31,86,16
4,70,31,90,16
4,70,31,91,16
4,70,31,92,16
4,70,31,93,16
4,70,31,96,16
4,70,31,97,16
4,70,31,100,16
4,70,31,102,16
4,70,31,103,16
4,70,31,108,16
4,70,31,124,16
4,70,31,125,16
4,71,10,44,16
4,71,10,64,16
4,71,10,71,16
4,71,10,76,16
4,71,10,91,16
4,71,10,97,16
4,71,10,102,16
4,71,10,108,16
4,71,10,124,16
4,71,25,121,16
4,71,28,17,16
4,71,28,97,16
4,71,30,71,17
4,71,31,10,16
4,71,31,12,16
4,71,31,13,16
4,71,31,16,16
4,71,31,33,16
4,71,31,39,16
4,71,31,44,17
4,71,31,45,16
4,71,31,48,16
4,71,31,49,16
4,71,31,52,16
4,71,31,53,16
4,71,31,54,16
4,71,31,55,16
4,71,31,59,16
4,71,31,63,16
4,71,31,64,16
4,71,31,65,16
4,71,31,76,16
4,71,31,85,16
4,71,31,86,17
4,71,31,90,16
4,71,31,91,16
4,71,31,93,16
4,71,31,95,16
4,71,31,97,16
4,71,31,102,16
4,71,31,108,16
4,71,31,124,16
4,71,31,125,16
4,72,10,12,16
4,72,10,23,16
4,72,10,45,16
4,72,10,59,16
4,72,10,76,16
4,72,10,108,16
4,72,10,122,16
4,72,10,123,16
4,72,16,121,16
4,72,25,121,16
4,72,28,17,16
4,72,28,64,16
4,72,30,58,16
4,72,30,64,17
4,72,30,71,16
4,72,31,1,16
4,72,31,10,16
4,72,31,12,16
4,72,31,13,16
4,72,31,17,16
4,72,31,22,16
4,72,31,23,16
4,72,31,27,16
4,72,31,30,16
4,72,31,32,16
4,72,31,33,16
4,72,31,39,16
4,72,31,44,16
4,72,31,48,16
4,72,31,54,16
4,72,31,55,16
4,72,31,59,16
4,72,31,61,16
4,72,31,63,16
4,72,31,65,16
4,72,31,71,16
4,72,31,76,16
4,72,31,86,16
4,72,31,90,16
4,72,31,91,16
4,72,31,92,16
4,72,31,93,16
4,72,31,96,16
4,72,31,100,16
4,72,31,102,16
4,72,31,103,16
4,72,31,108,16
4,72,31,122,16
4,72,31,123,16
4,72,31,124,16
4,72,31,125,16
4,74,10,13,16
4,74,10,23,16
4,74,10,27,16
4,74,10,39,16
4,74,10,44,16
4,74,10,64,16
4,74,10,71,16
4,74,10,76,16
4,74,10,91,16
4,74,10,93,16
4,74,10,102,16
4,74,10,108,16
4,74,10,124,16
4,74,16,121,16
4,74,25,89,16
4,74,25,121,16
4,74,28,64,16
4,74,28,97,16
4,74,28,124,16
4,74,30,23,17
4,74,30,58,16
4,74,30,71,17
4,74,31,13,16
4,74,31,16,16
4,74,31,22,16
4,74,31,23,16
4,74,31,26,16
4,74,31,27,16
4,74,31,33,16
4,74,31,39,16
4,74,31,44,16
4,74,31,45,16
4,74,31,48,16
4,74,31,49,16
4,74,31,53,16
4,74,31,54,16
4,74,31,55,16
4,74,31,59,16
4,74,31,63,16
4,74,31,64,16
4,74,31,76,16
4,74,31,86,16
4,74,31,90,16
4,74,31,91,17
4,74,31,92,16
4,74,31,93,16
4,74,31,96,17
4,74,31,97,16
4,74,31,100,16
4,74,31,102,16
4,74,31,103,16
4,74,31,108,16
4,74,31,122,16
4,74,31,124,16
4,74,31,125,17
4,270,10,45,16
4,270,10,91,16
4,270,10,123,16
4,270,31,16,16
4,270,31,17,16
4,270,31,23,16
4,270,31,26,16
4,270,31,33,16
4,270,31,48,16
4,270,31,49,16
4,270,31,58,16
4,270,31,64,16
4,270,31,65,16
4,270,31,71,16
4,270,31,86,16
4,270,31,90,16
4,270,31,91,16
4,270,31,92,16
4,270,31,108,17
4,270,31,122,16
4,270,31,123,16
4,270,31,124,16
